,type,month,day,engagement,comment,share,tag_friend,purchase_intention,year,date
4431,health,2,12,274379,12701,29282,3200,317,2020,2020-02-12
4432,health,2,13,208423,7706,12436,1833,225,2020,2020-02-13
4433,health,2,14,192784,7770,10777,1812,199,2020,2020-02-14
4434,health,2,15,164456,4754,14892,1159,177,2020,2020-02-15
4435,health,2,16,374569,15519,32996,4497,312,2020,2020-02-16
4436,health,2,17,144975,10384,8750,2185,397,2020,2020-02-17
4437,health,2,18,273716,10332,19928,2429,362,2020,2020-02-18
4438,health,2,19,420184,10896,68884,3033,253,2020,2020-02-19
4439,health,2,20,236368,12565,26650,4720,387,2020,2020-02-20
4440,health,2,21,127590,5918,20978,1089,225,2020,2020-02-21
4441,health,2,22,108259,4368,15641,1043,227,2020,2020-02-22
4442,health,2,23,151318,5895,25052,1306,271,2020,2020-02-23
4443,health,2,24,159745,5994,13465,1203,183,2020,2020-02-24
4444,health,2,25,201916,8002,22857,1754,295,2020,2020-02-25
4445,health,2,26,538043,31393,101681,7966,488,2020,2020-02-26
4446,health,2,27,432371,14009,45577,4027,312,2020,2020-02-27
4447,health,2,28,270505,9527,36135,1994,288,2020,2020-02-28
4448,health,2,29,223823,6445,16278,1333,286,2020,2020-02-29
4449,health,3,1,207843,17714,17287,1761,450,2020,2020-03-01
4450,health,3,2,178246,8459,48199,2065,256,2020,2020-03-02
4451,health,3,3,226475,11737,34915,2248,513,2020,2020-03-03
4452,health,3,4,278252,10338,69328,3750,241,2020,2020-03-04
4453,health,3,5,192046,6679,20891,1336,233,2020,2020-03-05
4454,health,3,6,164776,7437,23960,2230,209,2020,2020-03-06
4455,health,3,7,310339,14217,39447,1859,1983,2020,2020-03-07
4456,health,3,8,125763,5386,28942,804,135,2020,2020-03-08
4457,health,3,9,437928,9902,46129,1670,228,2020,2020-03-09
4458,health,3,10,391293,13365,61046,2464,311,2020,2020-03-10
4459,health,3,11,226589,7917,18023,1241,234,2020,2020-03-11
4460,health,3,12,384113,14008,41462,4754,652,2020,2020-03-12
4461,health,3,13,347527,9941,28493,1814,216,2020,2020-03-13
4462,health,3,14,419199,13107,66355,4854,328,2020,2020-03-14
4463,health,3,15,478846,29692,53051,6699,2903,2020,2020-03-15
4464,health,3,16,345317,18581,58875,4461,671,2020,2020-03-16
4465,health,3,17,566035,20734,58087,4860,1905,2020,2020-03-17
4466,health,3,18,418221,32638,34884,6233,3600,2020,2020-03-18
4467,health,3,19,322613,7630,49458,1954,359,2020,2020-03-19
4468,health,3,20,334359,11058,36303,2505,297,2020,2020-03-20
4469,health,3,21,396959,11234,50656,3120,359,2020,2020-03-21
4470,health,3,22,482450,32783,90265,6574,3790,2020,2020-03-22
4471,health,3,23,670835,18084,120212,6570,499,2020,2020-03-23
4472,health,3,24,792700,19025,85758,5181,511,2020,2020-03-24
4473,health,3,25,800518,25543,75449,5658,542,2020,2020-03-25
4474,health,3,26,465203,15141,65222,2366,348,2020,2020-03-26
4475,health,3,27,554811,36675,47206,7248,3760,2020,2020-03-27
4476,health,3,28,719349,19300,76361,5137,1013,2020,2020-03-28
4477,health,3,29,572409,38999,64148,5705,2661,2020,2020-03-29
4478,health,3,30,335362,8506,30357,1922,368,2020,2020-03-30
4479,health,4,1,745097,36330,82962,10673,643,2020,2020-04-01
4480,health,4,2,611297,16338,126171,3897,441,2020,2020-04-02
4481,health,4,3,725098,22038,75150,7558,445,2020,2020-04-03
4482,health,4,4,406970,42018,29962,6019,5647,2020,2020-04-04
4483,health,4,5,408976,13600,44674,2933,367,2020,2020-04-05
4484,health,4,6,653428,22394,74930,5895,588,2020,2020-04-06
4485,health,4,7,354903,10581,40410,2478,364,2020,2020-04-07
4486,health,4,8,368853,11171,37683,1804,449,2020,2020-04-08
4487,health,4,9,559410,26669,96048,16367,694,2020,2020-04-09
4488,health,4,10,554219,43852,32122,6231,4603,2020,2020-04-10
4489,health,4,11,387676,8702,39037,1784,374,2020,2020-04-11
4490,health,4,12,221444,30482,11102,4118,4034,2020,2020-04-12
4491,health,4,13,493260,15083,47304,2707,428,2020,2020-04-13
4492,health,4,14,526173,13643,60734,3475,1316,2020,2020-04-14
4493,health,4,15,245917,7394,17160,1078,333,2020,2020-04-15
4494,health,4,16,407357,38856,31289,5575,3969,2020,2020-04-16
4495,health,4,17,471080,11508,60586,2589,345,2020,2020-04-17
4496,health,4,18,401087,54868,22854,10081,4640,2020,2020-04-18
4497,health,4,19,316706,24249,35406,1774,2866,2020,2020-04-19
4498,health,4,20,528894,15003,41706,3918,597,2020,2020-04-20
4499,health,4,21,285384,9337,24063,2054,289,2020,2020-04-21
4500,health,4,22,478447,37527,53162,7706,4148,2020,2020-04-22
4501,health,4,23,528155,53987,44173,8852,6727,2020,2020-04-23
4502,health,4,24,487796,44695,35431,7403,4064,2020,2020-04-24
4503,health,4,25,305019,9273,32375,1713,515,2020,2020-04-25
4504,health,4,26,212203,6044,17675,1019,325,2020,2020-04-26
4505,health,4,27,433637,35419,36442,4993,3960,2020,2020-04-27
4506,health,4,28,382233,22104,25328,4161,656,2020,2020-04-28
4507,health,4,29,387333,28885,24649,3810,3148,2020,2020-04-29
4508,health,4,30,286994,6238,32376,1439,307,2020,2020-04-30
4509,health,5,1,323639,35781,18971,4737,4319,2020,2020-05-01
4510,health,5,2,246380,10789,39766,2942,507,2020,2020-05-02
4511,health,5,3,391180,26130,26354,5224,3228,2020,2020-05-03
4512,health,5,4,230147,6378,24364,1593,213,2020,2020-05-04
4513,health,5,5,235595,7142,31183,2036,298,2020,2020-05-05
4514,health,5,6,401746,13018,25393,2582,425,2020,2020-05-06
4515,health,5,7,368280,36455,24005,6199,4163,2020,2020-05-07
4516,health,5,8,439748,13010,42976,2890,488,2020,2020-05-08
4517,health,5,9,212279,6103,35279,1323,306,2020,2020-05-09
4518,health,5,10,256751,14181,39176,2378,570,2020,2020-05-10
4519,health,5,11,343856,7556,52274,1708,324,2020,2020-05-11
4520,health,5,12,310841,19897,23946,2165,1970,2020,2020-05-12
4521,health,5,13,337928,17573,44122,6376,1247,2020,2020-05-13
4522,health,5,14,468883,16694,29755,6678,556,2020,2020-05-14
4523,health,5,15,319841,9634,42748,2481,285,2020,2020-05-15
4524,health,5,16,302066,6387,48846,1390,196,2020,2020-05-16
4525,health,5,17,246017,10053,17237,1991,302,2020,2020-05-17
4526,health,5,18,351260,23091,23079,3677,2002,2020,2020-05-18
4527,health,5,19,376575,9921,24676,2372,390,2020,2020-05-19
4528,health,5,20,468765,13784,48962,5932,237,2020,2020-05-20
4529,health,5,21,535123,13230,43448,2623,581,2020,2020-05-21
4530,health,5,22,479275,34292,34387,4072,3446,2020,2020-05-22
4531,health,5,23,259460,8849,34561,2195,1075,2020,2020-05-23
4532,health,5,24,479771,32541,18029,4399,3034,2020,2020-05-24
4533,health,5,25,345896,8534,28024,2062,325,2020,2020-05-25
4534,health,5,26,419564,15952,53932,2855,523,2020,2020-05-26
4535,health,5,27,260087,7955,45365,1468,259,2020,2020-05-27
4536,health,5,28,296382,26578,27151,3190,3057,2020,2020-05-28
4537,health,5,29,359153,10479,35229,2930,304,2020,2020-05-29
4538,health,5,30,209394,7715,17079,1597,541,2020,2020-05-30
4539,health,5,31,456014,14394,32799,4959,491,2020,2020-05-31
4540,health,6,1,331816,8890,29458,2243,343,2020,2020-06-01
4541,health,6,2,282595,10737,20547,3466,382,2020,2020-06-02
4542,health,6,3,308707,29792,21202,3909,3178,2020,2020-06-03
4543,health,6,4,517256,12105,56061,2635,395,2020,2020-06-04
4544,health,6,5,356289,13888,34107,3996,410,2020,2020-06-05
4545,health,6,6,156176,6859,18777,1163,254,2020,2020-06-06
4546,health,6,7,379851,66622,41065,9712,3208,2020,2020-06-07
4547,health,6,8,287645,12585,27041,3529,397,2020,2020-06-08
4548,health,6,9,370434,13131,17077,2844,460,2020,2020-06-09
4549,health,6,10,245332,10469,13319,3323,370,2020,2020-06-10
4550,health,6,11,403332,12203,57866,2305,385,2020,2020-06-11
4551,health,6,12,470360,14538,69444,4063,398,2020,2020-06-12
4552,health,6,13,355281,30856,25484,5888,3409,2020,2020-06-13
4553,health,6,14,194858,6174,17638,2434,236,2020,2020-06-14
4554,health,6,15,384313,11169,30171,2767,697,2020,2020-06-15
4555,health,6,16,233057,8087,13862,1777,475,2020,2020-06-16
4556,health,6,17,422847,11054,44299,1940,421,2020,2020-06-17
4557,health,6,18,347334,9950,21404,2187,285,2020,2020-06-18
4558,health,6,19,326403,12088,21493,3145,387,2020,2020-06-19
4559,health,6,20,264037,28315,24469,4471,3197,2020,2020-06-20
4560,health,6,21,298231,7400,15003,1445,132,2020,2020-06-21
4561,health,6,22,232488,6775,18744,1368,248,2020,2020-06-22
4562,health,6,23,385963,12348,28972,2113,396,2020,2020-06-23
4563,health,6,24,206334,7188,16137,1392,267,2020,2020-06-24
4564,health,6,25,343468,11322,44243,3051,401,2020,2020-06-25
4565,health,6,26,184942,6437,9289,975,474,2020,2020-06-26
4566,health,6,27,274005,25483,13041,3510,2805,2020,2020-06-27
4567,health,6,28,199627,10255,20616,1446,1243,2020,2020-06-28
4568,health,6,29,172215,6216,15479,1016,158,2020,2020-06-29
4569,health,7,1,152115,7663,11638,1487,272,2020,2020-07-01
4570,health,7,2,480549,15619,28539,5098,1465,2020,2020-07-02
4571,health,7,3,388051,25282,26668,4161,1956,2020,2020-07-03
4572,health,7,4,228138,7490,13873,1308,262,2020,2020-07-04
4573,health,7,5,259808,10764,16131,1718,392,2020,2020-07-05
4574,health,7,6,314378,10260,11317,1348,549,2020,2020-07-06
4575,health,7,7,194152,6617,20527,1355,192,2020,2020-07-07
4576,health,7,8,363461,10418,13896,2391,520,2020,2020-07-08
4577,health,7,9,306459,8355,15368,1705,316,2020,2020-07-09
4578,health,7,10,372769,12032,42371,3044,339,2020,2020-07-10
4579,health,7,11,242103,6344,12251,1126,195,2020,2020-07-11
4580,health,7,12,393102,15307,18436,2476,1308,2020,2020-07-12
4581,health,7,13,640730,33939,35911,5963,3388,2020,2020-07-13
4582,health,7,14,521507,15992,28863,4043,723,2020,2020-07-14
4583,health,7,15,356118,9992,24186,2039,301,2020,2020-07-15
4584,health,7,16,220052,6559,26774,1380,176,2020,2020-07-16
4585,health,7,17,211555,11772,13217,1295,192,2020,2020-07-17
4586,health,7,18,269490,10601,19416,1523,195,2020,2020-07-18
4587,health,7,19,178597,17989,7543,3001,1884,2020,2020-07-19
4588,health,7,20,432335,21658,44796,3057,553,2020,2020-07-20
4589,health,7,21,284841,8208,26769,2356,166,2020,2020-07-21
4590,health,7,22,286315,12341,14378,3508,515,2020,2020-07-22
4591,health,7,23,423922,10437,87455,3312,399,2020,2020-07-23
4592,health,7,24,273999,10267,26295,2281,288,2020,2020-07-24
4593,health,7,25,342144,9086,14537,1430,351,2020,2020-07-25
4594,health,7,26,454551,14074,45231,5049,439,2020,2020-07-26
4595,health,7,27,257175,8095,43831,1345,399,2020,2020-07-27
4596,health,7,28,355891,23860,22620,2107,335,2020,2020-07-28
4597,health,7,29,304188,13675,13250,3433,1074,2020,2020-07-29
4598,health,7,30,390773,12887,32767,2589,351,2020,2020-07-30
4599,health,7,31,943272,38620,65413,6846,2291,2020,2020-07-31
4600,health,8,1,128128,3661,8869,708,160,2020,2020-08-01
4601,health,8,2,216161,6464,16219,2152,393,2020,2020-08-02
4602,health,8,3,241453,9412,15550,1418,341,2020,2020-08-03
4603,health,8,4,528652,22277,20178,1998,502,2020,2020-08-04
4604,health,8,5,343813,14125,29680,3028,552,2020,2020-08-05
4605,health,8,6,539606,49983,26856,5095,817,2020,2020-08-06
4606,health,8,7,440883,12743,16817,2913,324,2020,2020-08-07
4607,health,8,8,285558,9027,24613,2622,244,2020,2020-08-08
4608,health,8,9,280218,11266,16597,2251,369,2020,2020-08-09
4609,health,8,10,326254,12654,21177,2601,317,2020,2020-08-10
4610,health,8,11,310438,9374,26718,2192,416,2020,2020-08-11
4611,health,8,12,325254,6790,19361,898,254,2020,2020-08-12
4612,health,8,13,336237,35065,34909,8492,2886,2020,2020-08-13
4613,health,8,14,341933,17865,28658,4387,725,2020,2020-08-14
4614,health,8,15,247750,8606,24123,1507,206,2020,2020-08-15
4615,health,8,16,358544,11423,16067,2734,370,2020,2020-08-16
4616,health,8,17,223238,6525,32316,1379,187,2020,2020-08-17
4617,health,8,18,307789,10292,20376,2193,250,2020,2020-08-18
4618,health,8,19,381017,27580,31218,5807,2054,2020,2020-08-19
4619,health,8,20,212256,6681,27655,1252,244,2020,2020-08-20
4620,health,8,21,311427,10266,15496,2571,226,2020,2020-08-21
4621,health,8,22,509914,27145,24926,3767,2300,2020,2020-08-22
4622,health,8,23,181700,6721,12667,857,246,2020,2020-08-23
4623,health,8,24,348729,15620,30775,5955,288,2020,2020-08-24
4624,health,8,25,506940,18115,22674,4010,741,2020,2020-08-25
4625,health,8,26,302944,21451,27632,3907,2201,2020,2020-08-26
4626,health,8,27,449028,11354,24546,2584,821,2020,2020-08-27
4627,health,8,28,313918,7260,26745,1631,224,2020,2020-08-28
4628,health,8,29,427415,24091,34899,5009,2074,2020,2020-08-29
4629,health,8,30,160389,7749,14207,911,251,2020,2020-08-30
4630,health,8,31,214060,5036,17846,1188,104,2020,2020-08-31
4631,health,9,1,385009,15739,22108,4310,302,2020,2020-09-01
4632,health,9,2,303402,16462,23702,2948,1464,2020,2020-09-02
4633,health,9,3,346494,11362,19116,2689,393,2020,2020-09-03
4634,health,9,4,344114,20753,20630,4327,2145,2020,2020-09-04
4635,health,9,5,203215,8164,10599,1245,159,2020,2020-09-05
4636,health,9,6,202456,7837,18251,1977,329,2020,2020-09-06
4637,health,9,7,305445,8101,25561,1710,204,2020,2020-09-07
4638,health,9,8,441430,11581,107332,2266,295,2020,2020-09-08
4639,health,9,9,379763,26564,70089,2873,463,2020,2020-09-09
4640,health,9,10,392380,14539,57693,5042,437,2020,2020-09-10
4641,health,9,11,360573,11604,26223,1764,250,2020,2020-09-11
4642,health,9,12,266294,9573,25281,2006,207,2020,2020-09-12
4643,health,9,13,198833,9770,10496,3132,436,2020,2020-09-13
4644,health,9,14,246085,9772,18736,2387,339,2020,2020-09-14
4645,health,9,15,268326,10971,19120,2934,414,2020,2020-09-15
4646,health,9,16,231677,7271,33665,1999,211,2020,2020-09-16
4647,health,9,17,282694,9320,15381,1991,211,2020,2020-09-17
4648,health,9,18,187477,5453,13124,1268,207,2020,2020-09-18
4649,health,9,19,326511,10312,15477,2779,396,2020,2020-09-19
4650,health,9,20,241043,20925,25918,3215,1911,2020,2020-09-20
4651,health,9,21,310248,9829,10975,2238,314,2020,2020-09-21
4652,health,9,22,379079,21074,28643,6592,511,2020,2020-09-22
4653,health,9,23,183912,10594,13411,2699,357,2020,2020-09-23
4654,health,9,24,234801,16885,17751,5411,704,2020,2020-09-24
4655,health,9,25,187544,6994,13126,1335,189,2020,2020-09-25
4656,health,9,26,722358,39130,66895,10616,1987,2020,2020-09-26
4657,health,9,27,175256,9094,20181,2057,260,2020,2020-09-27
4658,health,9,28,284347,13385,36582,4711,361,2020,2020-09-28
4659,health,9,29,236636,10501,13383,1407,271,2020,2020-09-29
4660,health,10,1,204044,6675,12312,1688,153,2020,2020-10-01
4661,health,10,2,203856,8087,11319,1341,189,2020,2020-10-02
4662,health,10,3,196964,7441,12413,1432,220,2020,2020-10-03
4663,health,10,4,308601,28420,26441,2221,456,2020,2020-10-04
4664,health,10,5,285162,11288,15360,1936,301,2020,2020-10-05
4665,health,10,6,157830,8939,10602,1310,407,2020,2020-10-06
4666,health,10,7,346060,12803,18733,4061,419,2020,2020-10-07
4667,health,10,8,195892,7568,10641,1246,203,2020,2020-10-08
4668,health,10,9,245565,8971,12599,2595,354,2020,2020-10-09
4669,health,10,10,302548,8023,34923,2366,226,2020,2020-10-10
4670,health,10,11,121043,3670,5863,667,65,2020,2020-10-11
4671,health,10,12,240470,16606,29888,2941,283,2020,2020-10-12
4672,health,10,13,111943,4575,6819,650,130,2020,2020-10-13
4673,health,10,14,235302,8898,13289,1715,254,2020,2020-10-14
4674,health,10,15,106857,4517,10756,960,132,2020,2020-10-15
4675,health,10,16,523745,20822,20396,8610,486,2020,2020-10-16
4676,health,10,17,214562,4291,13204,1400,128,2020,2020-10-17
4677,health,10,18,165747,16984,9602,2917,1657,2020,2020-10-18
4678,health,10,19,196537,8538,21274,3228,175,2020,2020-10-19
4679,health,10,20,595361,46863,27055,7418,1106,2020,2020-10-20
4680,health,10,21,297637,10052,29009,2718,249,2020,2020-10-21
4681,health,10,22,235262,8374,27625,1320,314,2020,2020-10-22
4682,health,10,23,278631,18570,17523,3648,1459,2020,2020-10-23
4683,health,10,24,255507,12472,24514,1745,218,2020,2020-10-24
4684,health,10,25,242297,12199,11125,1876,161,2020,2020-10-25
4685,health,10,26,292196,7897,32130,2565,193,2020,2020-10-26
4686,health,10,27,230792,7348,23418,1856,167,2020,2020-10-27
4687,health,10,28,420399,17271,67420,8565,629,2020,2020-10-28
4688,health,10,29,294674,8322,28381,2761,176,2020,2020-10-29
4689,health,10,30,272383,12611,30767,3182,350,2020,2020-10-30
4690,health,10,31,166922,4779,12031,989,140,2020,2020-10-31
4691,health,11,1,150532,3869,19651,1246,256,2020,2020-11-01
4692,health,11,2,421869,9510,38741,2811,380,2020,2020-11-02
4693,health,11,3,182637,7000,15613,1506,245,2020,2020-11-03
4694,health,11,4,217869,6525,33893,1837,192,2020,2020-11-04
4695,health,11,5,272073,8959,15923,2329,262,2020,2020-11-05
4696,health,11,6,185563,7131,17358,2193,562,2020,2020-11-06
4697,health,11,7,182304,5832,18539,1145,199,2020,2020-11-07
4698,health,11,8,353791,31598,20729,4331,1995,2020,2020-11-08
4699,health,11,9,261449,9526,26688,2247,379,2020,2020-11-09
4700,health,11,10,260777,6375,25435,1457,200,2020,2020-11-10
4701,health,11,11,242487,7270,13905,2471,284,2020,2020-11-11
4702,health,11,12,248101,7618,17462,2121,199,2020,2020-11-12
4703,health,11,13,364744,7366,16938,1771,161,2020,2020-11-13
4704,health,11,14,251906,5889,19833,1615,188,2020,2020-11-14
4705,health,11,15,136004,5734,5889,504,130,2020,2020-11-15
4706,health,11,16,237589,8407,21749,1236,204,2020,2020-11-16
4707,health,11,17,188790,8736,21775,3297,152,2020,2020-11-17
4708,health,11,18,176758,5149,26104,1710,222,2020,2020-11-18
4709,health,11,19,581129,19431,24668,5714,432,2020,2020-11-19
4710,health,11,20,235816,22338,8653,4333,1731,2020,2020-11-20
4711,health,11,21,274354,7351,20755,1698,227,2020,2020-11-21
4712,health,11,22,173785,7315,24305,2752,167,2020,2020-11-22
4713,health,11,23,179557,4548,22337,1119,119,2020,2020-11-23
4714,health,11,24,235269,9222,14445,2200,337,2020,2020-11-24
4715,health,11,25,178155,5043,19523,1465,253,2020,2020-11-25
4716,health,11,26,235091,8043,19555,2765,234,2020,2020-11-26
4717,health,11,27,235432,9021,19084,2523,281,2020,2020-11-27
4718,health,11,28,278237,11354,33120,4570,227,2020,2020-11-28
4719,health,11,29,291338,18876,24874,3742,1577,2020,2020-11-29
4720,health,11,30,285843,8207,22855,2852,214,2020,2020-11-30
4721,health,12,1,275760,7981,22920,1915,229,2020,2020-12-01
4722,health,12,2,290675,10385,29938,3253,222,2020,2020-12-02
4723,health,12,3,447250,11081,36345,3221,185,2020,2020-12-03
4724,health,12,4,381485,16143,26469,3495,360,2020,2020-12-04
4725,health,12,5,181239,5545,21415,1017,145,2020,2020-12-05
4726,health,12,6,250132,22313,21717,1650,421,2020,2020-12-06
4727,health,12,7,172271,6725,10028,1859,207,2020,2020-12-07
4728,health,12,8,421218,15732,37116,4831,401,2020,2020-12-08
4729,health,12,9,356609,9382,26631,3668,180,2020,2020-12-09
4730,health,12,10,203715,6703,13533,1537,222,2020,2020-12-10
4731,health,12,11,385630,10315,25010,2705,250,2020,2020-12-11
4732,health,12,12,245532,7569,8134,1513,266,2020,2020-12-12
4733,health,12,13,133314,4767,10179,1310,84,2020,2020-12-13
4734,health,12,14,455975,19565,38957,3439,823,2020,2020-12-14
4735,health,12,15,218098,8558,19288,2434,240,2020,2020-12-15
4736,health,12,16,336495,10050,21738,3179,233,2020,2020-12-16
4737,health,12,17,204896,7872,16246,2318,210,2020,2020-12-17
4738,health,12,18,500701,20700,44758,4787,362,2020,2020-12-18
4739,health,12,19,566295,21756,73885,6648,219,2020,2020-12-19
4740,health,12,20,544737,15457,50975,6287,305,2020,2020-12-20
4741,health,12,21,329194,10957,25068,2918,424,2020,2020-12-21
4742,health,12,22,1003475,25272,74865,9382,612,2020,2020-12-22
4743,health,12,23,831372,19074,57138,8442,584,2020,2020-12-23
4744,health,12,24,444194,11333,19693,3503,238,2020,2020-12-24
4745,health,12,25,479092,11424,20610,2220,647,2020,2020-12-25
4746,health,12,26,371054,11007,18107,2477,295,2020,2020-12-26
4747,health,12,27,489762,11671,35962,2666,416,2020,2020-12-27
4748,health,12,28,608866,14233,22726,2740,200,2020,2020-12-28
4749,health,12,29,342590,8361,14120,1780,182,2020,2020-12-29
4750,health,12,30,737164,22796,45073,8233,354,2020,2020-12-30
4751,movie,1,1,82891,2407,11499,957,30,2020,2020-01-01
4752,movie,1,2,77609,2416,7433,624,156,2020,2020-01-02
4753,movie,1,3,82050,2562,18535,901,44,2020,2020-01-03
4754,movie,1,4,120377,4316,12543,1471,71,2020,2020-01-04
4755,movie,1,5,56040,2148,4576,386,52,2020,2020-01-05
4756,movie,1,6,116477,3030,10713,957,63,2020,2020-01-06
4757,movie,1,7,98204,2707,12191,726,38,2020,2020-01-07
4758,movie,1,8,47330,1162,4275,416,26,2020,2020-01-08
4759,movie,1,9,52190,2275,4221,610,50,2020,2020-01-09
4760,movie,1,10,31579,827,3244,380,18,2020,2020-01-10
4761,movie,1,11,86658,2044,14697,493,30,2020,2020-01-11
4762,movie,1,12,77915,2374,10320,961,44,2020,2020-01-12
4763,movie,1,13,75344,2797,7026,902,43,2020,2020-01-13
4764,movie,1,14,56740,1415,5021,446,39,2020,2020-01-14
4765,movie,1,15,64804,1877,5076,426,29,2020,2020-01-15
4766,movie,1,16,106348,2910,10996,706,46,2020,2020-01-16
4767,movie,1,17,66482,2886,7103,1458,627,2020,2020-01-17
4768,movie,1,18,78276,2872,12253,1057,118,2020,2020-01-18
4769,movie,1,19,50055,1352,4107,492,15,2020,2020-01-19
4770,movie,1,20,138459,3617,14335,1109,57,2020,2020-01-20
4771,movie,1,21,65836,1490,5682,534,37,2020,2020-01-21
4772,movie,1,22,121856,3818,12661,1230,99,2020,2020-01-22
